,match_time_bm,away_player,home_player,odds_away_bm,odds_home_bm,spread_away_bm,spread_home_bm,away_decimal_odds_bm,home_decimal_odds_bm,match_time_bto,odds_away_bto,odds_home_bto,spread_away_bto,spread_home_bto,away_decimal_odds_bto,home_decimal_odds_bto,best_away,best_home,cum_prob,log_time
750,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:22:48.922368
751,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:22:48.922368
752,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:24:06.506003
753,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:24:06.506003
754,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:24:06.506003
755,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:25:26.166182
756,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:25:26.166182
757,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:25:26.166182
758,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:26:44.908849
759,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:26:44.908849
760,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:26:44.908849
761,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:28:03.409969
762,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:28:03.409969
763,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:28:03.409969
764,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:29:22.925968
765,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:29:22.925968
766,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:29:22.925968
767,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:30:41.834200
768,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:30:41.834200
769,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:30:41.834200
770,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:32:00.093700
771,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:32:00.093700
772,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:32:00.093700
773,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:33:17.499727
774,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:33:17.499727
775,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:33:17.499727
776,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:34:36.948466
777,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:34:36.948466
778,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:34:36.948466
779,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:35:57.165419
780,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:35:57.165419
781,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:35:57.165419
782,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:37:16.637476
783,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:37:16.637476
784,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:37:16.637476
785,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:38:36.020671
786,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:38:36.020671
787,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:38:36.020671
788,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:38:36.020671
789,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.806451612903225,1.041376306620209,2021-02-26 10:39:55.438741
790,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:39:55.438741
791,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:39:55.438741
792,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.8064516129032255,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.8064516129032255,1.041376306620209,2021-02-26 10:41:14.627831
793,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:41:14.627831
794,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:41:14.627831
0,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.8064516129032258,11:31 AM,105,-125,-125,-105,2.05,1.8,2.05,1.8064516129032258,1.041376306620209,2021-02-26 10:42:33.643841
1,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 10:42:33.643841
2,02/2604:25,Matt Wallace,Brandon Hagy,-141,117,-0.5-113,+0.5-111,1.7092198581560285,2.17,07:28 AM,-140,117,-123,-107,1.7142857142857144,2.17,1.7142857142857144,2.17,1.0441628264208909,2021-02-26 10:42:33.643841
